id;name;city_id
1765966;Школа № 14;1057953
805029;Школа № 15;1057953
804969;Начальная школа № 16;1057953
806039;Детский сад № 18 «Росинка»;1057953
806040;Детский сад № 19 «Ручеек»;1057953
806046;Детский сад № 22 «Золушка»;1057953
805981;Детский сад № 44 «Соловушка»;1057953
805973;Детский сад № 53 «Дюймовочка»;1057953
805974;Детский сад № 54 «Светлячок»;1057953
751359;Профессиональное училище № 54;1057953
806048;Детский сад № 60 «Огонек»;1057953
805982;Детский сад № 61 «Дружба»;1057953
806037;Начальная школа — детский сад № 63 «Солнышко»;1057953
269785;Детский сад № 64 «Мальвина»;1057953
805983;Детский сад № 65 «Березка»;1057953
806038;Детский сад № 70 «Журавлик»;1057953
806047;Детский сад № 99 «Белочка»;1057953
101961;Вечерняя (сменная) школа;1057953
401269;Гимназия «Азъ»;1057953
402259;Детская музыкальная школа;1057953
401813;Детская художественная школа;1057953
804974;Детско-юношеская спортивная школа «Защита»;1057953
268324;Колледж экономики и управления в сфере сервиса;1057953
486626;Московский областной музыкальный колледж им. С. С. Прокофьева;1057953
277600;Пушкинский лесотехнический техникум;1057953
64138;Пушкинский лицей экономики, политики и права (ПЛЭПП);1057953
804972;Спортивная школа;1057953
806015;Станция юных техников;1057953
804971;Центр детского творчества;1057953
805046;Школа усовершенствования командного состава (ШУКС ВО МПС);1057953
805045;Школа усовершенствования руководящего состава (ШУРС ВО МПС);1057953
1843205;Школа-интернат;1057953
535179;Юношеская автошкола (ЮАШ);1057953
812114;Школа № 1;115
137437;Школа Российской академии образования (Псредняя школа РАО) № 1;115
317055;Детский сад № 1 «Рябинка»;115
812118;Школа № 2;115
202804;Школа Российской академии образования (Псредняя школа РАО) № 2;115
812131;Школа № 3;115
317108;Детский сад № 6 «Незабудка»;115
142730;Весенняя экологическая школа (ВЭШ);115
131850;Гимназия «Пущино»;115
132643;Детская музыкальная школа;115
523385;Детская художественная школа;115
145606;Детско-юношеская спортивная школа;115
72928;Зимняя Пущинская школа (ЗПШ);115
1859704;Образовательный комплекс «Пущино»;115
133116;Пущинская экспериментальная средняя школа (ПЭСШ);115
92119;Пущинский экологический лицей (ПЭЛ);115
363804;Хореографическая студия «Элегия»;115
141810;Школа № 1;117
806221;Детская музыкальная школа № 1;117
493594;Детско-юношеская спортивная школа № 1;117
1853541;Детская школа искусств № 1;117
806282;Гимназия № 2;117
13527;Детская музыкальная школа № 2;117
456913;Московский медицинский областной колледж № 2;117
1853542;Детская школа искусств № 2;117
4656;Школа № 4;117
806585;Детский сад № 4;117
9231;Школа № 5;117
46878;Школа № 6;117
806586;Детский сад № 6;117
177187;Гимназия г. Раменское (бывш. шк. 7);117
806587;Детский сад № 7;117
806173;Школа № 8;117
1758847;Школа № 9;117
806560;Детский сад № 9;117
806561;Детский сад № 12;117
806269;Профессиональный лицей № 13;117
806562;Детский сад № 13;117
806563;Детский сад № 14;117
806172;Школа № 19;117
806289;Школа № 21;117
806559;Детский сад № 42;117
806567;Детский сад № 51;117
806571;Детский сад № 60;117
129969;Начальная школа — детский сад № 72;117
806572;Детский сад № 77;117
806573;Детский сад № 80;117
806574;Детский сад № 82;117
806210;Политехнический техникум (ПЛ 103);117
806256;Профессиональный лицей № 123;117
733852;Авиационный техникум им. В. А. Казакова (филиал);117
371453;Автошкола при ГИБДД;117
189079;Дворец культуры «Сатурн»;117
117046;Дворец культуры им. Воровского;117
190274;Детско-юношеская спортивная школа «Сатурн»;117
1765875;Дом культуры «Орбита»;117
89660;Московский областной государственный колледж (МОГК);117
1777168;Раменский колледж;117
107103;Хоровая школа «Юность России»;117
806558;Центр внешкольной работы «Эврика»;117
97291;Центр образования;117
806555;Центр развития творчества детей и юношества;117
1744549;Школа-интернат;117
818691;Школа № 1;459
212735;Детская музыкальная школа № 1;459
537979;Детский сад № 1;459
818703;Школа № 2;459
475600;Детская музыкальная школа № 2;459
147808;Школа № 3;459
313174;Школа № 4;459
120089;Школа № 5;459
8050;Школа № 6;459
818680;Школа № 7;459
122729;Лицей (бывш. шк. 8);459
1720161;Школа № 10;459
230387;Детский сад № 10 «Звёздочка»;459
1636860;Детский сад № 15;459
1633753;Детский сад № 16;459
389760;Детский сад № 18;459
221157;Специальная (коррекционная) школа-интернат № 31;459
401137;Подмосковный колледж «Энергия» (бывш. ПУ 90);459
818719;Профессиональное училище № 101;459
818815;Волоколамский техникум экономики и права (филиал ВТЭиП);459
67067;Гимназия;459
380256;Деловой комплекс «Мир»;459
455236;Детская художественная школа;459
539558;Детская школа искусств;459
823239;Дом детского творчества;459
818798;Клуб Айкидо г. Реутов;459
823236;Межшкольный учебный комбинат;459
68341;Музыкально-хоровая школа «Радуга»;459
1838508;Начальная школа — детский сад «Лучик»;459
187376;Открытая (сменная) школа;459
87314;Реутовская Автошкола;459
479153;Специализированная детско-юношеская спортивная школа олимпийского резерва по футболу;459
155808;Спортивная школа «Приалит»;459
526736;Спортивно-оздоровительный комплекс «Спорт-Сервис»;459
382286;Центр дошкольного развивающего обучения «Парус»;459
526857;Школа «Планета»;459
189731;Школа иностранных языков «Лингва»;459
818818;Экономический бизнес-колледж;459
160818;Школа № 1;2816
439263;Школа № 2;2816
823470;Школа № 3;2816
26622;Школа № 4;2816
823468;Школа № 6 им. А. Ю. Малинина;2816
823476;Профессиональное училище № 9;2816
417322;Детский сад № 10 «Алёнка»;2816
441588;Детский сад № 11;2816
823581;Детско-юношеская спортивная школа;2816
186150;Лицей;2816
823592;Межшкольный учебный комбинат;2816
124441;Музыкальная школа;2816
1772155;Рошальский техникум;2816
823474;Рошальский химико-технологический техникум (РХТТ);2816
1843218;Школа для обучающихся с ограниченными возможностями здоровья;2816
78938;Гимназия № 1;4059
313537;Московский областной медицинский колледж № 1 (филиал);4059
39866;Школа № 2;4059
15812;Школа № 3;4059
469374;Детская хореографическая школа «Ружаночка»;4059
57914;Детская школа искусств;4059
807005;Детский дом;4059
504372;Спортивная школа «Руза»;4059
807004;Центр детского творчества;4059
469199;Центр профессиональной подготовки;4059
318919;Школа № 1;340
317267;Гимназия № 1;340
141605;Вечерняя (сменная) школа № 1;340
399509;Детская музыкальная школа № 1;340
189880;Школа № 2;340
16670;Детская музыкальная школа № 2;340
317192;Школа № 3;340
292705;Детская музыкальная школа № 3;340
15919;Школа № 4;340
317200;Школа № 5;340
419578;Московский областной медицинский колледж № 5;340
365366;Детский сад № 5 «Золушка»;340
317199;Школа № 6;340
317198;Школа № 7;340
105515;Школа № 8;340
317197;Школа № 9;340
317205;Школа № 10;340
317204;Школа № 11;340
16669;Школа № 12;340
55675;Школа № 13;340
38158;Школа № 14;340
317195;Школа № 15;340
317194;Школа № 16;340
317193;Школа № 17;340
1808830;Школа № 18;340
1852663;Школа № 19;340
317220;Профессиональное училище № 19;340
139337;Детский сад № 23 «Радость»;340
317235;Профессиональное училище № 28;340
138747;Детский сад № 39 «Золотой ключик»;340
960791;Детский сад № 41 «Кораблик»;340
123162;Детский сад № 51 «Центр детства»;340
117649;Профессиональный лицей № 55;340
70809;Профессиональное училище № 119;340
69161;Гимназия при МОПК;340
317238;Губернский колледж;340
220705;Детская музыкально-хоровая студия «Росинка»;340
105166;Детская художественная школа им. А. А.  Бузовкина;340
231426;Детская школа искусств (ул. Аристова);340
402276;Детская школа искусств «Синтез»;340
337495;Дом детства и юношества;340
319053;Лицей «Серпухов»;340
317526;Московский областной колледж информационных технологий (МОКИТ);340
317216;Подольский колледж (филиал);340
1660239;Православная классическая гимназия;340
1853171;Серпуховский городской открытый колледж;340
317228;Серпуховский колледж;340
420288;Специализированная детско-юношеская спортивная школа олимпийского резерва;340
252434;Спортивная школа «Звезда»;340
1860225;Спортивная школа «Талант»;340
4797;Лицей № 1  им. А. А. Блока;352
391784;Детский сад № 1;352
5050;Школа № 2;352
95621;Школа № 3;352
16008;Школа № 4;352
337224;Школа № 5;352
5407;Гимназия № 6;352
295051;Школа № 7;352
457447;Лицей № 7;352
124679;Лицей № 8;352
266586;Школа № 21;352
813248;Профессиональный лицей № 73;352
73909;Вечерняя (сменная) школа;352
532227;Детская музыкальная школа;352
1855747;Детская школа искусств;352
128426;Детско-юношеская спортивная школа «Авангард»;352
449287;Дом детского творчества «Юность»;352
1782723;Колледж «Подмосковье»;352
42678;Солнечногорская художественная школа;352
1664093;Художественная студия «Абрис»;352
374176;Частная школа;352
1859976;Частная школа «Интеллигент»;352
523951;Школа «Ступени»;352
224538;Школа иностранных языков «BKC»;352
52803;Школа № 1;640
466773;Школа-интернат № 1;640
255823;Школа № 2 им. Ф. М. Достоевского;640
371114;Детский сад № 2 «Золотая рыбка»;640
160158;Адаптированная школа № 3;640
5510;Школа № 4;640
532390;Школа № 5;640
71273;Школа № 6;640
76692;Школа № 7;640
19455;Школа № 8;640
60237;Школа № 9;640
54675;Школа № 10;640
275820;Детский сад № 15 «Теремок»;640
545859;Профессиональное училище № 19;640
192471;Профессиональный лицей № 20;640
42751;Агролицей № 25;640
138052;Школа № 58;640
460829;Автошкола ДОСААФ;640
906212;Боровичский медицинский колледж им. А. А. Кокорина (филиал);640
285751;Вечерняя (сменная) школа;640
75235;Гимназия г. Старая Русса;640
88599;Детская музыкальная школа;640
18769;Детская школа искусств им. С. В. Рахманинова;640
344462;Детско-юношеская спортивная школа;640
431505;Санкт-Петербургский электротехнический техникум (филиал);640
1845679;Старорусский агротехнический колледж;640
527693;Старорусский колледж производственных технологий и экономики;640
192868;Старорусский механический техникум;640
331687;Старорусский муниципальный социальный колледж;640
906401;Старорусский политехнический колледж (СПК (ф) НовГУ);640
40663;Центр детского творчества;640
282547;Школа эстетического воспитания «Рушане»;640
12016;Школа № 1;397
131602;Лицей № 1;397
514578;Школа № 2;397
10882;Лицей № 2;397
1852847;Московский областной медицинский колледж № 2 (филиал);397
367085;Школа № 3;397
514827;Школа № 4;397
522702;Школа № 5;397
136038;Школа № 6;397
12150;Школа № 7;397
1839435;Гимназия № 7;397
197449;Автошкола № 7;397
518649;Школа № 8;397
38231;Школа № 9;397
813959;Школа № 10;397
547409;Детский сад № 16 «Елочка»;397
184295;Профессиональное училище № 52;397
146941;Средняя школа им. 60-летия Ленинского комсомола;397
196070;Вечерняя (сменная) школа;397
450520;Гимназия г. Ступино;397
76435;Гуманитарно-эстетическая школа «Альянс»;397
70720;Детская музыкальная школа;397
267919;Детская музыкально-хоровая школа «Огонек»;397
527795;Детская школа искусств;397
204983;Детско-юношеская спортивная школа «Дружба»;397
813562;Красногорский промышленно-экономический техникум;397
146310;Медицинское училище-техникум (СМУ);397
76436;Образовательный центр «Кредо»;397
372442;Спортивная школа «Ока»;397
1758645;Спортивная школа олимпийского резерва им. В. М. Боброва;397
414664;Ступинский техникум им. А. Т. Туманова (СтАМТ) (бывш. Авиационно-металлургический);397
813640;Школа «Основа»;397
1843224;Школа-интернат;397
58783;Школа № 1;6485
36246;Школа № 2;6485
28378;Школа № 3;6485
73767;Вечерняя (сменная) школа;6485
530167;Детская музыкальная школа;6485
56635;Детская школа искусств им. А. А. Цветкова;6485
417985;Детско-юношеская спортивная школа при дворце спорта «Атлант»;6485
815389;Дмитровский политехнический колледж (филиал);6485
172549;Дом детского творчества;6485
815397;Московский губернский колледж искусств (Училище декоративно-прикладного искусства и народных промыслов);6485
98055;Школа № 1;591
4062;Школа № 2;591
145599;Школа № 3;591
536132;Школа № 4;591
11296;Школа № 5;591
10761;Гимназия (бывш. шк. 6);591
68181;Лицей (бывш. шк. 7);591
403047;Детский сад № 7 «Звездочка»;591
806731;Профессиональное училище № 86;591
48776;Детская музыкальная школа;591
530774;Детская школа искусств;591
1854087;Кадетская школа-интернат с первоначальной летной подготовкой;591
316466;Медицинское училище (ФМУ);591
419502;Открытая (сменная) школа;591
120421;Спортивная школа «Олимп»;591
440303;Техникум электроники, управления и права (ФГТЭУП);591
418870;Центр детского творчества (бывш. Дом пионеров);591
1771680;Щелковский колледж;591
4022;Школа № 1;155
164241;Спортивная школа олимпийского резерва № 1;155
84718;Школа № 2;155
479401;Школа № 3;155
85766;Гимназия № 4;155
498879;Детский сад № 4 «Петушок»;155
100414;Школа № 5;155
16477;Лицей № 6;155
99153;Лицей № 7;155
11726;Школа № 8 им. В. И. Матвеева;155
1782738;Гимназия № 9;155
1853904;Детский сад № 9;155
81269;Лицей № 10;155
342181;Детский сад № 10;155
3561;Лицей № 11;155
145758;Лицей № 12;155
84705;Лицей № 13 (Аэрокосмический лицей);155
90370;Школа № 14;155
1916;Лицей № 15;155
80986;Гимназия № 16;155
3815;Химкинский лицей (бывш. Лицей № 17);155
236753;Школа № 18;155
87539;Школа № 19;155
139241;Школа № 20;155
54091;Лицей № 21;155
451172;Детский сад № 21 «Золушка»;155
192733;Школа № 22;155
58796;Гимназия № 23;155
270406;Школа № 24 (Фирсановская средняя школа);155
105848;Школа № 25;155
1742515;Школа № 26;155
1767165;Школа № 27;155
1720374;Школа № 28;155
1748636;Школа № 29;155
1767461;Школа № 30;155
1771734;Школа № 31;155
1849323;Школа № 32;155
1773296;Детский сад № 33;155
218660;Детский сад № 35 «Аюшка»;155
1856031;Детский сад № 40 «Ритм»;155
86680;Детский сад № 44 «Рябинушка»;155
1733669;Детский сад № 50;155
273185;Профессиональное училище № 64;155
210207;Профессиональное училище № 120;155
1675672;Авторская школа  музыкального исполнительства профессора Светланы Карась;155
1848117;Автошкола «Автомобилист»;155
1783953;Академия Александра Островского;155
1776686;Британский институт стандартов (British Standards Institution);155
59156;Вечерняя школа;155
100605;Детская школа искусств им. А. Н. Верстовского;155
1856033;Дом юных техников «Интеграл» им. академика П. Д. Грушина;155
1855701;Кадетский пожарно-спасательный корпус АГЗ МЧС России;155
698481;Механический техникум;155
31849;Московский Губернский колледж искусств (МГКИ, бывш. МОКИ);155
273196;Московский областной медицинский колледж;155
815530;Московский пушно-меховой техникум;155
1781820;Московское областное высшее училище (колледж) искусств (МОВУКИ);155
1855199;Образовательный комплекс «Перспектива»;155
1777827;Первый музыкальный лицей им. А. В. Александрова;155
1752939;Современная школа;155
243376;Спортивная школа «Химки»;155
1775665;Спортивная школа олимпийского резерва по летним видам спорта;155
39096;Сходненская детская школа искусств;155
1773181;Учебный центр неолимпийских видов спорта;155
540573;Факультет среднего профессионального образования РМАТ;155
188989;Федеральная специализированная детско-юношеская спортивная школа;155
1783504;Филиал «Ракетно-космическая техника» МАИ;155
1823805;Химкинский техникум;155
167418;Химкинский техникум космического энергомашиностроения (ХТКЭМ) (бывш. ХМТ);155
137669;Химкинский филиал Российского университета кооперации;155
122517;Центр образования;155
1730983;Центральная детская школа искусств городского округа Химки;155
1823801;Школа «Аметист»;155
1855443;Школа «Наследие»;155
131083;Школа «НОП-центр»;155
196062;Школа «Современное образование»;155
1858106;Школа «Триумф»;155
1856622;Школа музыки «AVoice»;155
1843203;Школа равных возможностей;155
815599;Школа-интернат «Кадетский корпус»;155
43697;Школа № 1;11260
809261;Детская школа искусств № 2;11260
517393;Школа № 3;11260
38578;Школа № 4;11260
6440;Школа № 5;11260
287314;Детская музыкальная школа № 6;11260
514528;Детский сад № 60 «Зелёный огонёк»;11260
172634;Абрамцевский художественно-промышленный колледж им. В. М. Васнецова;11260
501180;Автошкола «Автомобилист»;11260
113305;Дворец культуры им. Ю. А. Гагарина;11260
514526;Детский сад «Веснушка»;11260
1825826;Музыкальная школа MusicWay;11260
120832;Хотьковская школа-интернат для детей с нарушениями речи;11260
805373;Хотьковский аграрный колледж (ХАК);11260
809255;Хотьковский экономико-правовой техникум;11260
1860245;Спортивная школа «Центр каратэ-до № 1»;530
800472;Детский сад № 2 «Росинка»;530
800473;Детский сад № 74 «Радуга»;530
247304;Школа № 75;530
3459;Школа № 79;530
74929;Школа № 82;530
800474;Детский сад № 98 «Сказка»;530
76257;Детская школа искусств;530
1816529;Детский сад «Лада»;530
1816528;Детский сад «Солнышко»;530
1860237;Инновационный образовательный центр;530
1860241;Клуб научно-технического творчества «Эврика»;530
1860242;Культурно-досуговый центр «Гамма»;530
166089;Малая академия наук «Импульс»;530
1816519;Новая Черноголовская школа;530
1860239;Православная воскресная школа;530
1860235;Семейная школа «Орлёнок»;530
1860230;Семейный центр «Дивнолесье» («Веточка»);530
1816527;Спортивная школа «Черноголовка»;530
1860240;Центр развития ребенка «LegkoGovorim»;530
1860238;Центр развития спорта «Олимп»;530
1860234;Черноголовская средняя школа им. Ф. И. Дубовицкого и И. М. Халатникова;530
1860236;Черноголовский шахматный клуб «Ход Конем»;530
4805;Школа «Веста»;530
1797010;Школа «ШколЯр»;530
121657;Школа свободного развития;530
11622;Школа № 1;872
816130;Школа-интернат № 1;872
245816;Вечерняя (сменная) школа № 1;872
202022;Детская музыкальная школа № 1;872
285104;Гимназия № 2;872
816131;Школа-интернат № 2;872
69562;Детская музыкальная школа № 2;872
10623;Школа № 3;872
5995;Лицей № 4;872
52424;Начальная школа № 5;872
107968;Школа № 6;872
10331;Гимназия № 7;872
20220;Школа № 8;872
3579;Школа № 9;872
1758040;Школа № 10;872
422454;Детский сад № 10;872
531574;Детский сад № 14;872
904696;Профессиональное училище № 32;872
119993;Детский сад № 42 «Светлячок»;872
483330;Детский сад № 51;872
525038;Профессиональный лицей № 56;872
94911;Автошкола ДОСААФ;872
1824442;Детская школа искусств;872
269111;Детско-юношеская спортивная школа;872
338173;Московский технологический колледж (Чеховский филиал);872
539803;Центр развития творчества детей и юношества (бывш. Дом детского творчества);872
816077;Чеховский техникум;872
119865;Школа № 1;1297
331236;Гимназия № 2 (бывш. школа);1297
331241;Школа № 3;1297
202663;Школа № 4 им. П. И. Климука;1297
232301;Школа № 5;1297
1776561;Школа № 6;1297
331233;Гимназия № 6;1297
9746;Лицей № 7;1297
9243;Школа № 8;1297
166380;Школа № 10;1297
89523;Школа № 11 им. Г. С. Титова;1297
128703;Школа № 12;1297
334952;Школа № 13 им. В. А. Джанибекова;1297
89770;Лицей № 14 им. Ю. А. Гагарина;1297
10530;Школа № 16;1297
1756398;Школа № 17;1297
1860648;Школа № 20;1297
537161;Детский сад № 24;1297
196999;Профессиональное училище № 38;1297
331316;Профессиональное училище № 42;1297
323728;Профессиональный лицей «Щелковский учебный центр» (бывш. ПТУ 74);1297
1563320;Автошкола «АвтоКурс»;1297
360488;Детская музыкальная школа;1297
118799;Детская хореографическая школа;1297
51405;Детская художественная школа;1297
197963;Детско-юношеская спортивная школа;1297
1777416;Колледж инновационных технологий, бизнеса и права «Лидер»;1297
1855498;Колледж информационных технологий и права (КИТП);1297
59828;Колледж экономики и права (КЭП);1297
121253;Московский колледж градостроительства и предпринимательства (филиал);1297
59827;Открытая (сменная) школа;1297
59829;Политехнический колледж (ЩПК);1297
163928;Промышленно-коммерческий колледж;1297
75562;Республиканский политехнический колледж (РПК);1297
1781310;Спортивная школа олимпийского резерва по игровым видам спорта;1297
1854900;Спортивная школа по адаптивным видам спорта «Спартанец»;1297
108113;Училище олимпийского резерва;1297
361848;Чкаловская школа-интернат;1297
1771681;Щелковский колледж;1297
802614;Школа № 1 (прогимназия);1457
443684;Школа № 2;1457
21742;Школа № 14;1457
389987;Лицей (бывш. шк. 15);1457
6582;Школа № 16;1457
325182;Профессиональное училище № 34;1457
802615;Детский сад № 35 «Елочка»;1457
802616;Детский сад № 39 «Светлячок»;1457
802618;Детский сад № 40 «Ромашка»;1457
802617;Детский сад № 41 «Гнездышко»;1457
802619;Детский дом;1457
802620;Детско-юношеская спортивная школа;1457
1778867;Павлово-Посадский техникум;1457
802621;Центр внешкольной работы «Истоки»;1457
1843219;Школа для обучающихся с ограниченными возможностями здоровья;1457
70132;Школа искусств;1457
165060;Школа № 1;580
1843206;Школа-интернат № 1;580
97592;Детская музыкальная школа им. Ж. И. Андреенко (бывш. ДМШ 1);580
2220;Школа № 2;580
137105;Детская музыкальная школа (бывш. ДМШ 2);580
26389;Школа № 3;580
191034;Гимназия № 4;580
6462;Школа № 5;580
293598;Лицей № 7;580
293596;Лицей № 8;580
141670;Гимназия № 9;580
25238;Школа № 10;580
378337;Школа № 11;580
3816;Школа № 12;580
293549;Школа № 13;580
293600;Лицей № 14;580
83836;Школа № 15;580
293553;Школа № 16;580
293555;Профессиональное училище № 16;580
4835;Гимназия № 17;580
293547;Школа № 18;580
293546;Школа № 19;580
293552;Школа № 20;580
293606;Гимназия № 21;580
293544;Школа № 22;580
157649;Профессиональное училище № 33;580
412442;Начальная школа — детский сад (№ 40);580
343868;Детский сад № 47;580
179337;Детский сад № 60 «Колокольчик»;580
293570;Профессиональное училище № 80;580
88711;Профессиональное училище № 87;580
162273;Детская художественная школа;580
111410;Детский центр «Леток»;580
68526;Московский колледж управления и новых технологий (ЭФ МКУиНТ);580
23856;Московский областной базовый музыкальный колледж им. А. Н. Скрябина (МОБМК);580
128803;Московский областной политехнический колледж (МОПК) НИЯУ МИФИ;580
439793;Православная классическая гимназия им. Андрея Рублева;580
76753;Спортивная школа олимпийского резерва по игровым видам спорта;580
41724;Станция юных техников;580
340045;Футбольная спортивная школа «Восток-Электросталь»;580
371266;Центр развития творчества детей и юношества «Диалог»;580
72124;Школа «Атон»;580
53497;Школа «Феникс»;580
139534;Школа иностранных языков Казанцева;580
158711;Электростальский государственный профессионально-педагогический колледж (ЭГППК);580
327079;Электростальский колледж (ЭГК);580
144029;Электростальский медицинский колледж (ЭМК);580
799014;Детский сад № 2;3022
169140;Вишняковская средняя школа № 28;3022
222487;Школа № 29;3022
332580;Школа № 30;3022
72989;Школа № 32;3022
64927;Школа № 33;3022
799015;Детский сад № 41;3022
799016;Детский сад № 44;3022
800505;Детский сад № 83;3022
800506;Детский сад № 88;3022
799017;Детский сад № 93;3022
486599;Вечерняя школа;3022
461346;Детско-юношеская спортивная школа олимпийского резерва «Спартак»;3022
159677;Детско-юношеский центр (ДЮЦ);3022
498433;Музыкальная школа;3022
125111;Подмосковный колледж «Энергия» (бывш. ГКТиУ);3022
708705;Школа № 1;1890
27342;Школа № 2;1890
708710;Школа № 3;1890
314866;Вечерняя (сменная) школа;1890
161959;Дмитровская детская школа искусств (Отделение в г. Яхрома);1890
789755;Яхромская специальная (коррекционная) школа-интернат;1890
490156;Яхромская техническая школа;1890
474019;Яхромский вечерний текстильный техникум (ЯВТТ);1890
146678;Школа № 1;175
256;Гимназия № 1;175
402843;Открытая (сменная) школа № 1;175
66918;Спортивная школа № 1;175
463717;Детский сад № 1 «Золотая рыбка»;175
40313;Школа № 2;175
12251;Школа № 3;175
224966;Детский дом № 3;175
448639;Школа № 4;175
445460;Детский сад № 4  «Жемчужина»;175
11010;Школа № 5;175
1564;Школа № 6;175
1713437;Детский сад № 6 «Зайка»;175
2393;Школа № 7;175
316156;Школа № 8;175
111559;Школа-интернат № 9;175
735587;Детский сад № 9 «Подснежник»;175
45059;Школа № 10;175
310627;Детский сад № 10 «Колокольчик»;175
145516;Профессиональное училище № 11;175
1713436;Детский сад № 13 «Оленёнок»;175
83;Школа № 14;175
220796;Детский сад № 14 «Светлячок»;175
219339;Школа № 15;175
168895;Профессиональное училище № 17;175
65770;Школа № 21;175
72690;Детский сад № 30 «Дюймовочка»;175
397203;Детский сад № 31 «Мишутка»;175
130596;Детский сад № 44 «Лопаренок»;175
484715;Детский сад № 46 «Семицветик»;175
138191;Детский сад № 47 «Теремок»;175
401140;Детский сад № 48 «Ивушка»;175
380987;Детский сад № 49 «Буратино»;175
421383;Детский сад № 50 «Чебурашка»;175
169714;Детский сад № 58 «Радуга»;175
399443;Детский сад № 61 «Крепыш»;175
442567;Детский сад № 64 «Катюша»;175
177131;Детский сад № 67;175
92152;Детский сад № 68 «Солнышко»;175
370326;Детский сад № 69 «Игрушка»;175
1712696;Апатитский городской Дворец культуры им. Егорова;175
1721834;Апатитский политехнический колледж (АПК);175
15202;Детская музыкальная школа им. Л. М. Буркова;175
59510;Детская художественная школа;175
63780;Детская школа искусств;175
146354;Детский сад «Брусничка»;175
479814;Детский сад «Колобок»;175
395742;Детский сад «Красная шапочка»;175
498451;Детско-юношеская спортивная школа «Апатитстрой»;175
206010;Детско-юношеская спортивная школа «Универсал»;175
22025;Детско-юношеская спортивная школа «Юность»;175
67397;Дом детского творчества им. академика А. Е. Фер;175
76671;Коллектив индийского танца «Рохини»;175
122124;Кольский медицинский колледж (КМК);175
1845041;Спортивная школа «Олимп»;175
452852;Спортивная школа «Юность»;175
1762663;Танцевально-спортивный клуб «Тандем»;175
500012;Учебно-производственный комбинат (УПК);175
639710;Школа № 276;1062
56453;Школа № 277;1062
421868;Школа № 278;1062
639709;Школа № 279;1062
24209;Детская музыкальная школа;1062
1845180;Детская школа искусств;1062
84266;Детско-юношеская спортивная школа;1062
371078;Дом детского творчества;1062
161088;Межшкольный учебный комбинат ЗАТО Скалистый;1062
543204;Учебно-производственный комбинат ЗАТО Скалистый;1062
639851;Учебный центр подготовки персонала;1062
98408;Школа № 287;7406
98407;Школа № 288;7406
98409;Школа № 289;7406
74513;Вечерняя школа;7406
41274;Детская музыкальная школа;7406
5339;Детско-юношеская спортивная школа;7406
57967;Заозерская автошкола;7406
233336;Кооперативный техникум Мурманского Облпотребсоюза (ФКТ МОПС);7406
223756;Музыкальная школа при Доме офицеров;7406
60451;Учебно-производственный комбинат (УПК);7406
41276;Центр детского и юношеского творчества;7406
1845185;Центр дополнительного образования детей;7406
1845167;Дом детского творчества № 2;4011
48056;Вечерняя (сменная) школа № 2;4011
136559;Детская музыкальная школа № 2;4011
418777;Детская художественная школа № 2;4011
708569;Школа № 4;4011
2846;Школа № 9;4011
255;Школа № 19;4011
30673;Школа № 22;4011
406555;Клуб юных техников;4011
90629;Мончегорский политехнический колледж (филиал);4011
2518;Школа № 1;326
1845094;Детская школа искусств № 1;326
4520;Школа № 2;326
492237;Специальная (коррекционная) школа-интернат № 2;326
62262;Детская музыкальная школа № 2;326
44436;Школа № 4;326
11325;Школа № 5 им. А. И. Деревянчука;326
92486;Школа № 8;326
2240;Школа № 9;326
389563;Профессиональное училище № 9;326
2429;Школа № 10;326
1496525;Детский сад № 16 «Юнга»;326
861;Школа № 19;326
492218;Профессиональное училище № 24;326
89168;Школа № 42;326
485841;Детский сад № 52 «Медвежонок»;326
83973;Школа № 92;326
56592;Детская музыкальная школа;326
24294;Детская художественная школа;326
133540;Детско-юношеская спортивная школа;326
159938;Детско-юношеский центр «Ровесник»;326
1845093;Кандалакшская коррекционная школа-интернат;326
1774928;Кандалакшский индустриальный колледж;326
492228;Мурманский кооперативный техникум (Кандалакшский филиал);326
192336;Научно-техническая школа «Вега» (бывш. ЦНПО);326
492231;Санкт-Петербургский промышленно-экономический колледж (Кандалакшский филиал);326
19595;Школа № 1;4142
47421;Детская музыкальная школа № 1;4142
511140;Спортивная школа г. Кировска (бывш. ДЮСШ 1);4142
62564;Детская художественная школа № 1;4142
235632;Детская школа искусств им. А. С. Розанова (бывш. ДШИ 1);4142
29535;Школа № 2;4142
64798;Детская музыкальная школа № 2;4142
471587;Детская художественная школа № 2;4142
239135;Школа-интернат № 3;4142
88217;Детская школа искусств № 3;4142
207523;Школа № 4;4142
21063;Школа № 5;4142
33197;Школа № 6;4142
89287;Школа № 7;4142
1843135;Школа № 9 (ул. Туристов);4142
1799424;Школа № 10;4142
550527;Школа №  11;4142
25209;Лицей (бывш. шк. 11);4142
500009;Школа № 12;4142
471897;Школа № 13;4142
743601;Детский сад № 15;4142
542180;Кировский политехнический техникум (бывш. ПТУ 37);4142
99755;Ансамбль танца «Юность Хибин»;4142
495316;Вечерняя (сменная) школа;4142
743607;Городское профессионально-техническое училище;4142
136283;Детско-юношеская спортивная школа олимпийского резерва «Динамо»;4142
743571;Кировское медицинское училище (КМУ);4142
1762664;Клуб спортивного бального танца «Апатит-Дэнс»;4142
1860261;Спортивная школа «Школа хоккея им. С. В. Федорова»;4142
